country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,fetched_at
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",30-11-2025 16:00:00,25.7808257,84.7446768,NH3,,,,2025-11-30 11:21:03.129818
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",30-11-2025 16:00:00,24.7955,84.9994,CO,23.0,69.0,43.0,2025-11-30 11:21:03.129818
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",30-11-2025 16:00:00,25.697189,85.2459,SO2,2.0,8.0,4.0,2025-11-30 11:21:03.129818
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",30-11-2025 16:00:00,25.560083,87.553265,PM2.5,53.0,130.0,86.0,2025-11-30 11:21:03.129818
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",30-11-2025 16:00:00,25.265194,87.012947,NH3,3.0,18.0,11.0,2025-11-30 11:21:03.129818
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",30-11-2025 16:00:00,25.265194,87.012947,CO,24.0,109.0,80.0,2025-11-30 11:21:03.129818
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",30-11-2025 16:00:00,25.560083,87.553265,NH3,1.0,1.0,1.0,2025-11-30 11:21:03.129818
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",30-11-2025 16:00:00,25.560083,87.553265,SO2,9.0,21.0,14.0,2025-11-30 11:21:03.129818
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",30-11-2025 16:00:00,26.11442,85.39813,SO2,6.0,9.0,8.0,2025-11-30 11:21:03.129818
India,Bihar,Munger,"Town Hall, Munger - BSPCB",30-11-2025 16:00:00,25.376776,86.471523,OZONE,12.0,30.0,25.0,2025-11-30 11:21:03.129818
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",30-11-2025 16:00:00,24.762518,84.982348,SO2,8.0,11.0,9.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",30-11-2025 16:00:00,25.610369,85.132568,PM2.5,28.0,132.0,96.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",30-11-2025 16:00:00,25.610369,85.132568,NO2,1.0,17.0,7.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Muradpur, Patna - BSPCB",30-11-2025 16:00:00,25.619651,85.147382,PM10,75.0,162.0,112.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Muradpur, Patna - BSPCB",30-11-2025 16:00:00,25.619651,85.147382,NO2,5.0,7.0,6.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-11-2025 16:00:00,25.599486,85.113666,PM2.5,41.0,92.0,65.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-11-2025 16:00:00,25.599486,85.113666,PM10,60.0,110.0,96.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-11-2025 16:00:00,25.599486,85.113666,NO2,1.0,98.0,37.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-11-2025 16:00:00,25.599486,85.113666,SO2,6.0,8.0,7.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",30-11-2025 16:00:00,25.592539,85.227158,NH3,4.0,5.0,5.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",30-11-2025 16:00:00,25.610369,85.132568,SO2,1.0,27.0,11.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",30-11-2025 16:00:00,25.586562,85.043586,CO,34.0,109.0,51.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Muradpur, Patna - BSPCB",30-11-2025 16:00:00,25.619651,85.147382,OZONE,4.0,40.0,27.0,2025-11-30 11:21:03.129818
India,Bihar,Patna,"Samanpura, Patna - BSPCB",30-11-2025 16:00:00,25.596727,85.085624,NH3,5.0,5.0,5.0,2025-11-30 11:21:03.129818
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30-11-2025 16:00:00,30.735567,76.775714,NH3,,,,2025-11-30 11:21:03.129818
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30-11-2025 16:00:00,30.735567,76.775714,OZONE,7.0,115.0,69.0,2025-11-30 11:21:03.129818
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30-11-2025 16:00:00,30.751462,76.762879,CO,28.0,60.0,32.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",30-11-2025 16:00:00,21.194815,81.31477,NO2,19.0,105.0,52.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",30-11-2025 16:00:00,21.194815,81.31477,SO2,5.0,75.0,24.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",30-11-2025 16:00:00,21.185571,81.343175,PM10,45.0,144.0,70.0,2025-11-30 11:21:03.129818
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",30-11-2025 16:00:00,22.08815,82.13737,PM2.5,51.0,100.0,72.0,2025-11-30 11:21:03.129818
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",30-11-2025 16:00:00,24.952822,84.002396,OZONE,9.0,370.0,15.0,2025-11-30 11:21:03.129818
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",30-11-2025 16:00:00,26.2271665,84.3570427,NH3,,,,2025-11-30 11:21:03.129818
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",30-11-2025 16:00:00,25.859655,85.77944,PM2.5,23.0,43.0,36.0,2025-11-30 11:21:03.129818
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",30-11-2025 16:00:00,25.859655,85.77944,NO2,7.0,10.0,8.0,2025-11-30 11:21:03.129818
